Segment,RMS,SpectralCentroid,NoteType
2714,0.10378659507473195,63.068337922203845,Tap
2722,0.08377729748246121,60.343346473129216,Hold
2725,0.08768652978860807,59.83276566249703,Hold
2728,0.10365329856498769,58.497050306529445,Tap
2729,0.10517028929459468,58.017774351731696,Tap
2731,0.12252607119495837,59.168158104904705,Tap
2735,0.11149809981457805,59.43839833781906,Tap
2736,0.08206833549901704,64.97412622943493,Hold
2739,0.10352801741465761,55.69808309663313,Tap
2740,0.10066596971160065,68.8208381655219,Tap
2742,0.12484752838277219,55.844088829108415,Tap
2743,0.10086664900770359,50.32342694268579,Tap
2745,0.08100053651210645,48.60805141417076,Hold
2749,0.10869821731653154,63.17510724060821,Tap
2750,0.08420890170502635,66.24852889271848,Hold
2766,0.08297362607478634,68.0059293905173,Hold
2771,0.07401785375766895,97.63507130084794,Hold
2775,0.1080563690051971,63.891311412295124,Tap
2776,0.10244923414291944,66.89997196115597,Tap
2777,0.08517844300320701,57.45789226764919,Hold
2792,0.11169375252782901,58.520916341579145,Tap
2795,0.11409195527487627,58.265083035390525,Tap
2796,0.11773171280213793,58.225038098305994,Tap
2797,0.11271726044885666,61.307568052905786,Tap
2798,0.11836859922367518,59.12050110810453,Tap
2799,0.12521030155678062,61.17755223146727,Tap
2800,0.08493700716989917,66.81855987535991,Hold
2803,0.10574684236675545,59.69582947809386,Tap
2804,0.0845578514428755,62.32987684529902,Hold
2807,0.07419988646899002,76.30588243204589,Hold
2810,0.12349472137709328,66.68477069813804,Tap
2812,0.12477660096512087,51.753999067846735,Tap
2813,0.1017198877392031,52.319548004373374,Tap
2814,0.07460375774716732,59.976422039616914,Hold
2818,0.08616115685293343,74.92981357789057,Hold
2828,0.10066666060521066,62.38376988181086,Tap
2830,0.10010216743474182,53.52153973469676,Tap
2836,0.10764906017260992,52.57304846248564,Tap
2845,0.10905449912531139,62.516772317993244,Tap
2846,0.10228540316613696,54.41705453718789,Tap
2847,0.11535793914617669,49.238266238927224,Tap
2855,0.1043732046068627,66.4186618360747,Tap
2862,0.1268838655150101,58.371063395920864,Tap
2863,0.11614828939653292,55.74359891814105,Tap
2864,0.12523402474164858,44.17730255567351,Tap
2867,0.1001367428537429,49.93026110756364,Tap
2868,0.10854645729820007,50.09384252938851,Tap
2869,0.11082505001705598,47.44533153885709,Tap
2871,0.10523886782282924,46.68435343508994,Tap
2872,0.09814091018436774,46.88251180278752,Hold
2875,0.09700085602342774,45.04939210420816,Hold
2878,0.10034603403710331,46.96945992579077,Tap
2879,0.1023151653742695,56.78680069760576,Tap
2880,0.10533743923905413,63.15400240524496,Tap
2882,0.11955395857080069,51.66360362243708,Tap
2883,0.0856437691723333,53.568045228867916,Hold
2888,0.10165858963012439,70.95658347408774,Tap
2889,0.10549038612070814,67.5707557769158,Tap
2890,0.10163394126971584,64.99259664505723,Tap
2897,0.10059116374350323,62.38773636629679,Tap
2898,0.10444754607468161,59.32085819017749,Tap
2899,0.08312865110685227,50.40009745705809,Hold
2902,0.07593884520488876,51.624518743815784,Hold
2915,0.11304986052980781,65.71284008562317,Tap
2919,0.07215276964991599,113.37044195105177,Hold
2923,0.10058755859775642,67.41424126158115,Tap
2924,0.11930696830285588,64.6956752170023,Tap
2926,0.10476453112005878,60.686369040361505,Tap
2928,0.10456460284615676,52.78631797576114,Tap
2932,0.11203407343148938,73.63899620924647,Tap
2933,0.10338055568978202,72.55930001090542,Tap
2935,0.10078181641250768,70.62849199906425,Tap
2936,0.10676859398957944,66.60857340722887,Tap
2938,0.1000408302495084,66.70355060011141,Tap
2939,0.12172391649830451,56.67638400609247,Tap
2940,0.13617884736629543,56.55120600628505,Tap
2941,0.07938560846661899,73.59568217300408,Hold
2944,0.09772053417564346,64.69694484994653,Hold
2950,0.11042836210004221,61.90553775053429,Tap
2952,0.11777167192152681,51.153025794254035,Tap
2959,0.11294898778491326,63.670768799263556,Tap
2960,0.07970485575475943,56.73212002934618,Hold
2967,0.12227770915383707,77.37114950595355,Tap
2968,0.12245997542458624,72.95007056304885,Tap
2969,0.11512730233776904,67.46607142261094,Tap
2971,0.10100368156521165,75.3310151736434,Tap
2972,0.10874837737582715,69.45578884832419,Tap
2973,0.08894044956900622,70.75685141107532,Hold
2976,0.08224541162025081,72.13586642483935,Hold
2980,0.08664365231938273,63.972413318553166,Hold
2983,0.09925947936230498,67.15355618132256,Hold
2987,0.10611107743531191,63.756574450488785,Tap
2990,0.11665427980528889,66.82580511251463,Tap
2991,0.1107618886528603,60.17150337691715,Tap
2993,0.11839250615898166,62.855384344079184,Tap
2994,0.08243156685395094,59.49687185015349,Hold
2997,0.07578933746429076,66.46167809981033,Hold
3002,0.11711491923017878,72.33413149395966,Tap
3003,0.10106724379437718,71.16743494079715,Tap
3005,0.10638540656850685,67.49571327786111,Tap
3006,0.10939695869425008,64.27291103026192,Tap
3009,0.10564674110643534,63.005358164907975,Tap
3010,0.11226938217261125,59.11113838822289,Tap
3011,0.10799135142940092,55.6496446507641,Tap
3012,0.07327550090262477,63.75791027417498,Hold
3015,0.07750060012755107,60.15216716248932,Hold
3019,0.10275856346645616,68.50319424151647,Tap
3020,0.12030814356657653,60.85281422367578,Tap
3022,0.11841504131920429,57.01009296009684,Tap
3023,0.10516524998984064,59.209739310257504,Tap
3024,0.10661369952213015,57.28890204778635,Tap
3025,0.1042093358704095,56.58744782452741,Tap
3026,0.10643803153645923,57.08810572192369,Tap
3027,0.07577929575190517,78.34841734590717,Hold
3030,0.0712017228122908,56.97421554608809,Hold
3037,0.12069798327953843,81.34103329044054,Tap
3038,0.130235172501998,73.68692891996955,Tap
3039,0.10641622053719821,75.95855483187393,Tap
3040,0.10813004639708348,70.73012548776674,Tap
3042,0.10942110751216957,67.70386187387719,Tap
3043,0.11280956781368481,63.804107060300154,Tap
3046,0.1009422913745482,61.56130731137339,Tap
3047,0.10265130655056562,61.276048511842106,Tap
3048,0.09348942307574576,62.9138943331329,Hold
3051,0.08065033003345289,59.90842949249148,Hold
3055,0.10287123676257508,62.75438497094744,Tap
3056,0.11359680347615683,58.02791653599492,Tap
3057,0.1123237152005052,50.06978432135371,Tap
3063,0.125476819225565,62.38340411252265,Tap
3065,0.10390129700827067,63.24830231852998,Tap
3067,0.11331286810123575,52.05304033226034,Tap
3068,0.1189970360594099,50.878343938385,Tap
3071,0.11407793156712659,51.598598057641325,Tap
3072,0.08522552421822031,59.82658187997784,Hold
3075,0.07050183885397097,73.96933964938958,Hold
3078,0.07317659090047664,88.06358170861613,Hold
3081,0.10097476919301333,84.00689682984373,Tap
3082,0.13057185404447066,77.17450423133637,Tap
3084,0.11133725862847169,67.79815531882669,Tap
3086,0.09414271022421747,68.4802055956481,Hold
3099,0.11161773332156304,64.73817872061022,Tap
3107,0.1044610270903239,55.756135778082246,Tap
3108,0.08125536805266198,59.72657680650643,Hold
3111,0.08057952563628856,55.96030844342739,Hold
3116,0.1075773882334051,69.73675439672708,Tap
3118,0.12264305688108143,65.37104641837416,Tap
3119,0.10015993910740008,74.50798158143415,Tap
3121,0.10462552221831989,68.20054820045361,Tap
3122,0.09299373288555712,62.58870297703013,Hold
3125,0.08264118706064703,68.13261326808457,Hold
3128,0.07546564896338005,70.50634309160849,Hold
3133,0.10649023347064816,62.255239070801615,Tap
3134,0.11530761729757034,71.80553404048752,Tap
3135,0.10304789194686856,74.90682069002942,Tap
3136,0.10841994379377061,68.93928956967056,Tap
3137,0.11043359982358808,68.83141171102984,Tap
3139,0.10481946159528814,68.41515713608597,Tap
3140,0.10238080604075733,64.67203817520657,Tap
3141,0.10060432704052326,65.55696545737719,Tap
3142,0.1021038523009954,65.78872702839479,Tap
3143,0.11122394482166009,62.70442445380338,Tap
3144,0.08606518115137507,68.37148520539293,Hold
3147,0.08969368899633542,79.38549990402475,Hold
3150,0.11342073416804335,74.15957323025813,Tap
3151,0.11963477431132115,78.0353775029462,Tap
3152,0.13786349966202546,72.79059746030323,Tap
3154,0.11759958967580515,71.38563421087143,Tap
3157,0.12103969051575544,79.69447726540223,Tap
3158,0.11434120203123632,85.29509476416342,Tap
3159,0.11392475260857932,75.40099909044979,Tap
3160,0.12448529123564456,69.49903739754161,Tap
3161,0.11674778213761766,67.54166913758644,Tap
3162,0.11169950473564555,70.86249276222902,Tap
3163,0.11699720899053989,72.62533289759565,Tap
3164,0.11660383157364378,70.00218778734288,Tap
3166,0.10463378602796874,77.45827456939266,Tap
3168,0.10538984938961701,71.12713473787562,Tap
3169,0.12808897911049916,65.03369900849081,Tap
3170,0.13460698103089985,61.54254888699132,Tap
3171,0.10931948569677359,69.22826609740207,Tap
3172,0.11040626014805391,68.2590913503882,Tap
3173,0.12005517568671763,61.7715770248211,Tap
3174,0.13475499549732858,59.355411560531806,Tap
3176,0.10864225381706262,72.83364475912656,Tap
3177,0.11832908772962418,71.46623793501969,Tap
3178,0.11767105902915381,76.50085171353795,Tap
3179,0.14095983753379723,59.573114920522826,Tap
3180,0.1142110597463488,69.2025158879165,Tap
3181,0.10849335793977849,67.36254260646874,Tap
3182,0.11491258908752723,68.15802269586688,Tap
3185,0.11257566021601982,68.68219928914692,Tap
3186,0.10822534287321724,66.19185226668114,Tap
3187,0.09290167994500904,70.81193707983641,Hold
3194,0.12296020723475833,69.3796293003417,Tap
3195,0.1136695811544182,74.73256006873893,Tap
3196,0.11290116215830258,74.08325921378376,Tap
3197,0.11290472731356942,71.77466300380706,Tap
3198,0.08990736330278329,72.11827517789241,Hold
3203,0.11055953110239136,74.44254394131687,Tap
3204,0.11871604984908761,65.83801026239149,Tap
3205,0.10077521083181598,72.8539204101235,Tap
3206,0.0937661895430942,73.74308295990646,Hold
3212,0.11926010267190122,77.55823523302124,Tap
3213,0.10296397187494112,82.3485162211608,Tap
3214,0.12547638888903428,70.74511825831529,Tap
3216,0.12607237571734842,68.11494672579002,Tap
3217,0.10287996945010112,75.49190820699353,Tap
3218,0.11080214132374838,68.65420054466254,Tap
3220,0.10000139598699291,74.50327715178584,Tap
3221,0.11415591724852425,69.21079891927397,Tap
3224,0.10393164160430511,72.67391767889293,Tap
3225,0.07783527138221272,79.14998621545192,Hold
3229,0.12155841331868676,64.1381629422422,Tap
3230,0.10899412813796885,71.97268973254008,Tap
3231,0.10944868489658628,70.65370167807394,Tap
3233,0.10034669425601904,67.1731882736464,Tap
3234,0.10895698315631032,66.27368785431203,Tap
3235,0.09936971366565717,70.01599214477818,Hold
3238,0.14098127719454379,60.18043935567321,Tap
3239,0.11010409263699933,68.57650044170248,Tap
3242,0.10035642021653539,65.10074788661886,Tap
3243,0.1005789548080642,65.66342304007618,Tap
3244,0.10481713636931268,64.92499089184183,Tap
3245,0.0873397176531821,78.84317151937923,Hold
3250,0.10376713551814558,57.41269486209488,Tap
3251,0.10243539614498509,63.10859647682457,Tap
3252,0.08305016262282551,64.74950393541606,Hold
3258,0.07677963729405246,109.40838059062756,Hold
3262,0.0997872112831837,72.94425657393522,Hold
3265,0.07001826295619498,63.17375403388821,Hold
3272,0.10447942558530718,65.17176688205427,Tap
3273,0.12392608161822745,61.699446815552356,Tap
3275,0.11297629915871875,61.30187854905328,Tap
3278,0.1007554685349178,61.03261041963414,Tap
3279,0.10575318787943756,50.339670935008414,Tap
3280,0.10560702150975647,58.3326345220994,Tap
3282,0.10076830633097239,62.9998292280215,Tap
3283,0.11235083175407644,60.109555184379055,Tap
3286,0.11372741458686035,66.32337864039086,Tap
3288,0.12021154628469652,57.08445052931529,Tap
3289,0.08810208945185125,70.76792817379177,Hold
3292,0.08394090239474915,73.55344676683893,Hold
3295,0.09864461293857689,66.40190569900597,Hold
3298,0.0837693140929266,104.3053447277162,Hold
3301,0.10760539025125897,96.10610390442841,Tap
3309,0.10008042066829122,73.92864987278493,Tap
3310,0.08703189862231689,67.24903094017218,Hold
3314,0.10965731693264243,53.19959585510718,Tap
3317,0.10112965962549421,66.30446612431199,Tap
3321,0.10481802072205841,52.9023528043807,Tap
3322,0.10750582282213302,54.31902636381169,Tap
3325,0.08391046151637974,63.50653618992284,Hold
3328,0.08275778536000761,68.54351706926069,Hold
3335,0.10640118905452634,60.29173767166228,Tap
3336,0.10026556083561707,63.161496896968664,Tap
3337,0.11361764886487236,54.93850260335275,Tap
3338,0.10150738594438978,58.487062749816374,Tap
3339,0.08795483853952266,57.638739830295776,Hold
3344,0.07180314021571307,69.96061213722403,Hold
3351,0.12342821683178921,55.11516917002266,Tap
3353,0.10537870129310607,57.516833152880366,Tap
3354,0.08444139541863512,61.20296072305234,Hold
3357,0.10274446835972222,55.32021037962746,Tap
3358,0.08959060190331086,62.279493825074795,Hold
3361,0.09312435846675657,58.96475117419323,Hold
3364,0.09602965270616093,54.27948186296655,Hold
3367,0.0953677875058652,64.3194643149432,Hold
3370,0.07492213769068085,59.60076812064,Hold
3377,0.10402307929240845,64.40638038749894,Tap
3378,0.11279310680915594,68.11003815575698,Tap
3379,0.09490846745458506,52.3742222849191,Hold
3382,0.08873092075595751,61.23353009776593,Hold
3387,0.10076368810963594,66.01468831430533,Tap
3388,0.08411799828858091,62.1675820635818,Hold
3391,0.0827920683321467,66.14073307446877,Hold
3395,0.10746007313405831,62.9216657590756,Tap
3398,0.10343613941897786,63.624846007303105,Tap
3399,0.07546642613856899,67.91100610356095,Hold
3402,0.09463338204221755,67.23027325946738,Hold
3405,0.08530957010361133,63.250900218058106,Hold
3412,0.10171197217208314,64.7898241576996,Tap
3413,0.09857341174629387,61.78152457995468,Hold
3419,0.09333715695504284,72.19254637998792,Hold
3422,0.11864842484654729,72.04619974819582,Tap
3423,0.07696852389951844,67.40203310629416,Hold
3426,0.07565910434255399,66.32878854530422,Hold
3430,0.12141151100499033,75.74820249298148,Tap
3431,0.10799019294289118,78.72540673780406,Tap
3432,0.10167160413251629,79.16926533381752,Tap
3433,0.11450130693684572,70.58877459385026,Tap
3434,0.13389009157962123,71.75954159733502,Tap
3437,0.12337145670908455,59.416018615320795,Tap
3438,0.11222677555223856,66.03357151302605,Tap
3439,0.11829930271477143,73.69238465928171,Tap
3440,0.12133159561735243,72.14554483407332,Tap
3441,0.1144061970286235,79.51252685712818,Tap
3443,0.10931886310646365,91.0233851969223,Tap
3446,0.12242540627804163,85.29596530558317,Tap
3447,0.10869020953598749,76.29569279886005,Tap
3448,0.13420020516530548,59.56241173833455,Tap
3450,0.10804504094299246,60.817371119037276,Tap
3451,0.11843984203199108,57.76723558927872,Tap
3452,0.14028795797390936,53.85609879619775,Tap
3453,0.11417390167766202,60.30355217906584,Tap
3454,0.10574156267564365,58.77413905261885,Tap
3455,0.11237446742163633,55.36749121713755,Tap
3456,0.1355693254096927,72.22375471205851,Tap
3457,0.12306341029410606,70.64858543657036,Tap
3458,0.12776513215826832,70.16480643969855,Tap
3459,0.12223235256243904,73.51358835066952,Tap
3460,0.11509813207227984,62.41734241160335,Tap
3461,0.1233464231163297,63.310212379117885,Tap
3462,0.12590629026823766,58.90628561791907,Tap
3463,0.10818381950421686,67.51585065083147,Tap
3464,0.11115111739757165,64.49623371581845,Tap
3465,0.10137058725741123,62.73068808353588,Tap
3469,0.07357588127850884,63.81898292527994,Hold
3473,0.10410104125033759,67.1304386442417,Tap
3474,0.11661186361422371,74.75093529479756,Tap
3475,0.1330094398852358,64.5787316491738,Tap
3476,0.1182779453863218,65.95070760264767,Tap
3479,0.11702503690385857,53.9868346916304,Tap
3482,0.10599856759925864,68.41004944276105,Tap
3483,0.11038394653948654,59.2195619563759,Tap
3486,0.10341205206965122,60.48482961510464,Tap
3487,0.08599393819042178,65.07118805519558,Hold
3491,0.1414985214634017,63.25644612310629,Tap
3492,0.11107607815286633,67.44171416716732,Tap
3493,0.1149618376045246,67.146043252461,Tap
3494,0.10114313897629584,71.94935283255548,Tap
3495,0.10077248097078037,66.73687230387529,Tap
3496,0.12266745333132603,61.091558387825856,Tap
3497,0.10110876716667225,68.94084921787241,Tap
3498,0.10931482903582504,66.97523399255584,Tap
3501,0.11468043126450997,60.24785816964323,Tap
3502,0.10247840935371534,62.22982304466675,Tap
3503,0.11300595904690044,59.631746731312774,Tap
3504,0.10339203217647949,64.96749047242747,Tap
3505,0.09449166314028776,61.605573253043836,Hold
3508,0.11139641524133458,58.85128218676351,Tap
3510,0.10749902627170838,65.43833832679299,Tap
3512,0.10499093876578541,54.87945612979935,Tap
3513,0.10864226399437647,54.36740491119638,Tap
3514,0.11749517252939609,48.21364782091301,Tap
3517,0.11320140312525037,68.96726995629231,Tap
3519,0.10991661549767097,63.39427399576378,Tap
3520,0.11735706473170199,52.45724402212082,Tap
3521,0.10466347571986129,52.36911569337616,Tap
3522,0.09843881208257035,60.738841430161784,Hold
3526,0.11493847734692118,57.120517290897965,Tap
3538,0.1095230318631074,54.99972279232427,Tap
3543,0.10483538731985335,62.224978498969364,Tap
3544,0.1338870554765653,58.54786011957906,Tap
3545,0.12832948203197994,55.494205126985186,Tap
3546,0.10473749464490498,63.93142132006203,Tap
3547,0.10980560325626805,50.75786588050594,Tap
3548,0.1061453200485903,56.88030652776584,Tap
3552,0.118197549006918,62.93272804545314,Tap
3553,0.11375414834437007,62.805191207108415,Tap
3554,0.10621836247719267,61.73533304683303,Tap
3555,0.09013536160301046,59.94303009289614,Hold
3558,0.08336815096749828,68.99762786421383,Hold
3561,0.11581865987579536,66.47942401428928,Tap
3562,0.10361443863896248,63.78927457697674,Tap
3563,0.09889890817314242,56.772995257193024,Hold
3566,0.09760434924773244,62.70350920655633,Hold
3569,0.11176470700226132,62.491883164657565,Tap
3571,0.10709324339298655,59.42052333549424,Tap
3572,0.10376401722097477,59.94817303669821,Tap
3573,0.10357049814077031,58.644066925156835,Tap
3574,0.09241925938216602,58.49641639051431,Hold
3577,0.08899685438515162,69.32392040963066,Hold
3587,0.10566984104230744,71.00122594831493,Tap
3588,0.10227465111225527,68.93443681255185,Tap
3590,0.0939101530572954,53.57079020753662,Hold
3597,0.10411719841292039,61.67033598913724,Tap
3598,0.10685534751096065,56.81460238258157,Tap
3601,0.10924406498117772,60.067542437375245,Tap
3602,0.1011320576413337,61.07349041023168,Tap
3603,0.09279060762095784,68.47037752045128,Hold
3606,0.08625675610767057,59.809415486493414,Hold
3613,0.10811813056792739,63.322850498250766,Tap
3614,0.07835806981944207,61.45285602375204,Hold
3617,0.08362247590316442,49.77984869340923,Hold
3625,0.07239454932298936,114.84598610965097,Hold
3632,0.10479748685235853,58.74610350808672,Tap
3633,0.10461810472341472,60.63814103362259,Tap
3634,0.09660552637294434,62.447312556662276,Hold
3639,0.10506183025077756,58.25165925718775,Tap
3640,0.07893635038997109,66.88106993865085,Hold
3648,0.10194033692854386,65.96848139780988,Tap
3654,0.0888479434447429,111.00139943986869,Hold
3657,0.11743471064252897,69.41842465987847,Tap
3658,0.07956426623241704,93.31663322758715,Hold
3665,0.10225964871364934,73.0314586310249,Tap
3666,0.10132360923059014,74.93733847278403,Tap
3674,0.11047500616349838,64.10108565605796,Tap
3675,0.1082656293974855,66.8262719304432,Tap
3676,0.10841772139962651,62.127195761700364,Tap
3677,0.10034514998308859,64.78737112474369,Tap
3678,0.08953580908662112,59.03474590090947,Hold
3682,0.10100154835732955,58.25569152294781,Tap
3683,0.12307170739958988,61.88292413541766,Tap
3684,0.10401261015574675,65.20607815844599,Tap
3685,0.07923010362586022,61.7428854086468,Hold
3691,0.116089382201516,61.25944094412048,Tap
3692,0.1390415839807721,65.7444431498051,Tap
3693,0.12115308548434973,61.79611333300436,Tap
3694,0.1073376653991348,65.09274267517561,Tap
3695,0.10889884916844589,62.97957920704011,Tap
3696,0.10712282676059282,59.34082967672651,Tap
3697,0.11500775801925398,60.753298000527245,Tap
3698,0.10375462873341941,60.148790630520956,Tap
3699,0.10061675299606448,62.94428249813007,Tap
3700,0.11691041776230476,62.166141352556224,Tap
3703,0.10172605180726442,61.392082662926136,Tap
3704,0.07036824865772573,79.55398528553748,Hold
3709,0.10744003810074809,79.11277600951776,Tap
3710,0.1305777276597933,74.51281114935769,Tap
3711,0.12016300537556523,77.84453959176419,Tap
3712,0.10719143044933672,72.40783826634092,Tap
3713,0.1344848464237116,64.38953191101773,Tap
3714,0.11750040536354596,65.37408216974275,Tap
3717,0.11803050527321465,63.157169715040226,Tap
3718,0.11941503960621619,70.28396529619147,Tap
3719,0.11627357309911936,73.3765182809381,Tap
3720,0.11736109540945397,67.25518796083304,Tap
3722,0.11212981221581295,87.1479195383473,Tap
3723,0.11227735142815355,89.0131596100142,Tap
3724,0.12171833136457805,86.6328549630871,Tap
3725,0.10403375134314363,85.81009437963571,Tap
3726,0.10433729857179337,84.15064485247636,Tap
3727,0.10193312606927915,77.02654142551432,Tap
3728,0.10639062132473688,71.16588421501,Tap
3729,0.13569426148019742,64.67394769632155,Tap
3731,0.10846564861112167,69.97930440362093,Tap
3732,0.12911327372177683,66.89510511350454,Tap
3733,0.12902719769437582,63.38239748776373,Tap
3736,0.13104770268896,74.06730847880792,Tap
3737,0.11702896044069971,73.815818037191,Tap
3738,0.11816582869161568,65.97142909781495,Tap
3739,0.107598083154004,69.9860529866123,Tap
3740,0.11937303142144909,67.94764585914818,Tap
3741,0.1031032997975391,72.46493043244874,Tap
3742,0.11105184789983798,69.47489484960703,Tap
3744,0.10070206878872424,68.21015719053896,Tap
3745,0.07951828822467212,75.64772586837425,Hold
3748,0.08122043929802243,73.95931662648925,Hold
3753,0.13923524439698445,66.7410580348548,Tap
3754,0.1330917036133462,62.505048624729625,Tap
3755,0.11471666889849809,72.65818621786687,Tap
3756,0.10037388167433195,66.99375277442186,Tap
3757,0.10138753066180259,67.04926552381774,Tap
3759,0.10762711165298547,65.5147720959589,Tap
3762,0.12919999647586514,65.18032259893029,Tap
3763,0.11250322813417148,59.827637029590385,Tap
3764,0.10225870195755503,69.38312005713958,Tap
3765,0.08289342966893619,64.45316247333247,Hold
3770,0.10804784372295845,74.46141382888834,Tap
3771,0.11457577933951925,76.27720902088384,Tap
3773,0.12134412593319412,68.13628429449791,Tap
3775,0.11849303228642959,59.760590142798165,Tap
3776,0.12646803521763653,69.07414971219133,Tap
3777,0.10736952362305698,68.28492477994874,Tap
3779,0.12347239187939972,69.95847357155822,Tap
3780,0.10941202010808428,66.501084494472,Tap
3781,0.1086666087471751,69.4504719473772,Tap
3783,0.11104614706535032,64.78817318586226,Tap
3784,0.10084719524654934,70.74235973656567,Tap
3785,0.10761834559470253,62.71952212263309,Tap
3788,0.11762667482713206,65.84155851637213,Tap
3789,0.10359332112402678,69.2044603446249,Tap
3790,0.1315687818356547,60.870880930357735,Tap
3792,0.10434695802042436,63.56127543396649,Tap
3793,0.08587476795890754,64.15931066925508,Hold
3797,0.11430219623594762,70.11701696891731,Tap
3798,0.08502869679480603,65.89628937278772,Hold
3801,0.07358722296832237,74.6754412590952,Hold
3806,0.10086841672377012,60.019241523870086,Tap
3814,0.11156834999041698,56.69888535278759,Tap
3819,0.08146469429266776,92.19056256240694,Hold
3822,0.10360035096585692,100.81970612470012,Tap
3823,0.13561149737462463,61.55788607406856,Tap
3824,0.10914323914620395,61.627396481842226,Tap
3825,0.09511232344002231,53.3433559763626,Hold
3831,0.11486440114180442,64.32494675833463,Tap
3832,0.12952511506640807,65.17942546151299,Tap
3833,0.1061402647203226,62.51430001095697,Tap
3834,0.10758932303936522,59.40771522427623,Tap
3835,0.07993998828483845,52.08878396422622,Hold
3838,0.08456417435201798,65.09067180922382,Hold
3841,0.11232574612411429,58.877189285982894,Tap
3842,0.10372306036987322,55.08049697352843,Tap
3845,0.10702836181623393,52.2258944326334,Tap
3847,0.10474934856485929,54.60797098693157,Tap
3848,0.08243038811757096,57.25304800335796,Hold
3851,0.08224890256320734,58.75572010511208,Hold
3854,0.07939577547507125,57.067740123591264,Hold
3857,0.07557402422228132,62.91710463531527,Hold
3864,0.09092625689997497,60.29985249429299,Hold
3867,0.12527862391314543,67.46718521391749,Tap
3868,0.11680533709531733,63.17523759023443,Tap
3870,0.11359049095040324,55.56367220375833,Tap
3871,0.08538864298860362,60.975010483886024,Hold
3875,0.10056432621669414,66.33129743195133,Tap
3877,0.10715990755542215,62.588744740547824,Tap
3878,0.09162617715981929,58.01698679865705,Hold
3881,0.10873522210878835,58.7959184382232,Tap
3882,0.10086254309992909,54.05119898736681,Tap
3883,0.08305638114542942,64.3323697782947,Hold
3886,0.08411630796271384,59.85820552254433,Hold
3889,0.088530990674289,59.09791782807672,Hold
3893,0.10334551123529163,64.0799245742659,Tap
3894,0.079333083271063,60.9142244327361,Hold
3897,0.09314392448958322,50.80276834081488,Hold
3900,0.08308357402342012,74.41928050321496,Hold
3903,0.08585872718809502,53.29719939731123,Hold
3910,0.10611404792159616,58.09250686020506,Tap
3911,0.12250738646711572,56.98395954163692,Tap
3912,0.1043796440063505,56.45004913496139,Tap
3913,0.10756054472948808,55.51461703437694,Tap
3914,0.10966428350291896,51.00011919947752,Tap
3917,0.1125344626879577,50.632109628297236,Tap
3918,0.09437304024935662,55.95510436902541,Hold
3921,0.07932361464909816,57.10076304352872,Hold
3924,0.09530256626230794,48.04045768989615,Hold
3928,0.1112234090079062,66.87770720817618,Tap
3930,0.10448160232342049,51.23983135694983,Tap
3936,0.11652250019020857,64.73021443084208,Tap
3937,0.10298347375895882,64.80064050492793,Tap
3938,0.11804884374558958,62.16997213606751,Tap
3939,0.09848554890497073,56.447437777193855,Hold
3943,0.10584383507113042,54.5174895259652,Tap
3945,0.11242419164401916,62.78485240556083,Tap
3946,0.103565704611955,61.32088060076795,Tap
3947,0.11047461917245689,56.932693224000786,Tap
3949,0.12942306044508392,53.099485335385346,Tap
3951,0.12026257950631399,53.44381894328901,Tap
3952,0.10346231379058779,54.266694648240275,Tap
3954,0.10806982583680966,63.41523421023651,Tap
3955,0.0885056217947191,67.7090174354246,Hold
3958,0.07970441259133822,67.30610900662448,Hold
3963,0.11551929420604175,60.69606709069931,Tap
3964,0.11641356131674344,58.818584221043416,Tap
3967,0.10922137962084916,55.26499210396786,Tap
3971,0.10553998131827043,68.3828583401569,Tap
3972,0.10386130767522934,72.34849990974061,Tap
3973,0.12095662020632823,65.3764475235167,Tap
3980,0.11706103218310462,62.90574360072116,Tap
3981,0.10661377917657884,63.96657015458297,Tap
3982,0.0795221623270015,59.74138563544847,Hold
3985,0.08037103860528072,60.18148769094866,Hold
3988,0.11091237232630871,53.57345750484447,Tap
3989,0.12503283500691384,79.43950209395712,Tap
3990,0.10643751237773016,79.01361226837176,Tap
3991,0.10128774971951884,80.07507621131833,Tap
3992,0.10190617278517344,74.0943173487815,Tap
3993,0.10695121738920739,68.73039073274936,Tap
3994,0.09188834391606612,66.65371554751145,Hold
3998,0.12988803129194948,68.82603482417781,Tap
3999,0.12374646651631102,69.24814441862281,Tap
4001,0.10979282921339449,58.6628512334399,Tap
4002,0.08339965427257388,65.4468255711692,Hold
4006,0.11696844733291627,61.39896595644419,Tap
4007,0.12644717848207568,64.06727931489934,Tap
4008,0.10851452408841074,64.98946288120226,Tap
4009,0.10442417767616483,66.03990629981335,Tap
4010,0.10734371625796921,63.507957567956055,Tap
4011,0.13466610396126738,59.361160365941124,Tap
4012,0.13897462655228976,58.32681053316057,Tap
4013,0.10765143959459961,60.779387765409155,Tap
4015,0.13067122773948217,71.07490107777376,Tap
4016,0.13190392913799545,64.37211354472757,Tap
4017,0.1282867881492673,70.67139830599183,Tap
4018,0.10878153189184123,66.25893420100638,Tap
4019,0.10894176546386669,65.27194578834022,Tap
4020,0.10356812607824281,62.652106217509896,Tap
4021,0.12067630505821227,59.88387240679286,Tap
4022,0.10227021486191348,63.83402083919496,Tap
4023,0.08821809098522253,64.29756251444726,Hold
4033,0.11452378315185029,74.81952730873249,Tap
4034,0.13146602738419594,68.51768975558483,Tap
4035,0.12212918534966129,67.22798676900672,Tap
